# id           Name   RA            DEC           period     meanmag_k totamp_k aper   snr     prob       crossid_gaia   crossid_ogle   remark  
  3720090515   663    17:18:44.39   -31:41:02.8   0.540547   15.067   0.198    2      59.7    0.811058   ""             ""             ""      
  3720255172   665    17:18:44.71   -31:22:35.9   0.436264   15.209   0.342    1      73.0    0.999972   ""             ""             ""      
  3420405672   666    17:18:45.03   -34:44:49.5   0.446297   15.542   0.368    2      87.9    0.999982   ""             ""             ""      
  3720178723   672    17:18:48.66   -31:32:01.5   0.599582   14.251   0.314    2      123.7   0.999983   ""             ""             ""      
  3420207320   674    17:18:49.92   -35:05:10.8   0.506885   15.339   0.32     1      55.6    0.999741   ""             ""             ""      
  3720320772   676    17:18:51.24   -31:16:20.7   0.564373   14.875   0.246    2      55.8    0.994419   ""             ""             ""      
  3720006978   677    17:18:51.72   -31:51:20.1   0.437532   14.984   0.328    2      86.8    0.999663   ""             ""             ""      
  3570605654   679    17:18:54.61   -32:35:08.9   0.498891   14.974   0.277    2      81.3    0.998014   ""             ""             ""      
  3720045812   680    17:18:54.69   -31:47:26.5   0.496531   14.756   0.25     2      67.9    0.999156   ""             ""             ""      
  3570389777   682    17:18:55.47   -32:57:18.7   0.45595    15.51    0.361    1      45.7    0.920957   ""             ""             ""      
  3570427365   685    17:18:57.17   -32:53:39.4   0.420943   15.781   0.226    2      42.9    0.960785   ""             ""             ""      
  3411021519   686    17:18:57.48   -35:28:40.9   0.60701    15.176   0.249    2      58.5    0.923758   ""             ""             ""      
  3560949706   687    17:18:57.79   -33:48:07.1   0.545907   14.968   0.333    2      100.1   0.949278   ""             ""             ""      
  3560797909   689    17:18:58.86   -34:03:36.5   0.560936   14.236   0.256    3      92.0    0.818478   ""             ""             ""      
  3560612345   692    17:19:00.88   -34:22:48.5   0.69183    15.046   0.308    2      84.7    1.0        ""             ""             ""      
  3720122239   695    17:19:02.68   -31:40:19.1   0.55854    14.242   0.217    3      75.6    0.96758    ""             ""             ""      
  3720233927   697    17:19:03.48   -31:27:44.5   0.570139   14.679   0.342    2      105.9   0.998273   ""             ""             ""      
  3410728139   698    17:19:03.73   -35:59:17.1   0.421288   14.712   0.133    2      61.2    0.996073   ""             ""             ""      
  3410881170   700    17:19:04.16   -35:43:46.5   0.598445   14.896   0.297    2      99.7    0.999324   ""             ""             ""      
